0,039593	0,085695	0,1231	0,13853	0,12247	0,072814	-0,003267	-0,090102	-0,16697	-0,21346	-0,21523	-0,16849	-0,081746	0,025851	0,12928	0,20419	0,23346	0,21168	0,14647	0,055953	-0,036553	-0,10921	-0,1476	-0,14817	-0,11819	-0,072484	-0,02797	0,0020838	0,01218	0,0058112	-0,0065584	-0,011982	-0,00039554	0,031038	0,076142	0,1212	0,14925	0,14589	0,10459	0,029796	-0,06334	-0,15265	-0,215	-0,23292	-0,19977	-0,12195	-0,017341	0,089445	0,17363	0,21676	0,21127	0,16186	0,083508	-0,0031481	-0,077626	-0,12483	-0,13831	-0,12084	-0,082342	-0,03619
-0,09458	-0,092332	-0,061044	-0,0035361	0,068347	0,13614	0,17968	0,18311	0,14029	0,057604	-0,04672	-0,14704	-0,2172	-0,23797	-0,20282	-0,12009	-0,010912	0,096688	0,17575	0,20798	0,18871	0,1277	0,045581	-0,032846	-0,0864	-0,10379	-0,086478	-0,047308	-0,0053779	0,020979	0,020764	-0,0057943	-0,047333	-0,085407	-0,10112	-0,082125	-0,027542	0,050814	0,13151	0,1899	0,20587	0,17043	0,089089	-0,019233	-0,12732	-0,20734	-0,2388	-0,2142	-0,14098	-0,039028	0,0652	0,1462	0,18628	0,17976	0,13352	0,063972	-0,0084742	-0,065429	-0,095387	-0,095998
0,060742	0,1472	0,20731	0,22448	0,19278	0,11895	0,020785	-0,077827	-0,15366	-0,19058	-0,18377	-0,14032	-0,076302	-0,011207	0,038272	0,063094	0,063829	0,049237	0,032103	0,023939	0,030468	0,049497	0,071902	0,085293	0,079001	0,04853	-0,0021634	-0,061433	-0,11352	-0,1437	-0,14321	-0,11218	-0,059643	-0,00041492	0,049794	0,079534	0,085116	0,071272	0,048799	0,030056	0,023997	0,032565	0,049812	0,064112	0,062725	0,037097	-0,013052	-0,078395	-0,14207	-0,18459	-0,19011	-0,15185	-0,075028	0,023934	0,12168	0,19443	0,22467	0,20603	0,14482	0,05791
0,20179	0,16845	0,090105	-0,014802	-0,11939	-0,1961	-0,22492	-0,19932	-0,12817	-0,032726	0,060004	0,12568	0,14984	0,13179	0,083776	0,026076	-0,020371	-0,041164	-0,033015	-0,004211	0,029094	0,049314	0,044259	0,011878	-0,038768	-0,090639	-0,12481	-0,12735	-0,094473	-0,034203	0,036209	0,096055	0,1282	0,12484	0,089968	0,037673	-0,013066	-0,04527	-0,050026	-0,029554	0,0038325	0,032524	0,040447	0,019476	-0,026929	-0,084252	-0,13156	-0,1487	-0,12365	-0,057404	0,035375	0,13025	0,20032	0,22452	0,19434	0,11663	0,011651	-0,092965	-0,17043	-0,20254
0,18983	0,13252	0,050697	-0,031212	-0,091147	-0,116	-0,10491	-0,068389	-0,023655	0,011865	0,026635	0,018571	-0,0050387	-0,031032	-0,045839	-0,040827	-0,01557	0,022113	0,059243	0,082646	0,083911	0,062459	0,025643	-0,014112	-0,043992	-0,055493	-0,047388	-0,02585	-0,0017615	0,013737	0,013708	-0,001824	-0,025882	-0,047314	-0,055263	-0,043605	-0,01363	0,026117	0,062808	0,084044	0,082533	0,05892	0,021673	-0,016013	-0,041176	-0,046049	-0,031122	-0,0050749	0,018507	0,026486	0,011637	-0,023889	-0,068507	-0,10478	-0,11554	-0,09037	-0,030233	0,051674	0,13325	0,1901
-0,03533	-0,11028	-0,15303	-0,15779	-0,12954	-0,081463	-0,030024	0,01049	0,032182	0,035177	0,02634	0,015736	0,012282	0,020208	0,037583	0,057329	0,070247	0,068798	0,050212	0,017726	-0,020448	-0,054014	-0,074224	-0,076867	-0,063532	-0,040709	-0,017124	-0,00036248	0,0059164	0,0031175	-0,0032016	-0,0059041	0,00052424	0,017419	0,041054	0,063804	0,076953	0,074063	0,053624	0,019924	-0,018241	-0,050581	-0,068936	-0,07015	-0,057075	-0,037297	-0,020015	-0,01225	-0,01585	-0,026504	-0,035249	-0,032033	-0,010063	0,030677	0,082185	0,13011	0,15798	0,15272	0,10945	0,034146
0,011704	0,027321	0,030393	0,011627	-0,024382	-0,057327	-0,061609	-0,024406	0,040665	0,096056	0,10122	0,040788	-0,059003	-0,13989	-0,14537	-0,059199	0,077159	0,18355	0,1886	0,077379	-0,092597	-0,22099	-0,22488	-0,092786	0,10299	0,2466	0,24872	0,1031	-0,10669	-0,25637	-0,25637	-0,10669	0,1031	0,24872	0,2466	0,10299	-0,092786	-0,22488	-0,22099	-0,092597	0,077379	0,1886	0,18355	0,077159	-0,059199	-0,14537	-0,13989	-0,059003	0,040788	0,10122	0,096056	0,040665	-0,024406	-0,061609	-0,057327	-0,024382	0,011627	0,030393	0,027321	0,011704
0,020954	0,014908	-0,0079249	-0,036063	-0,048507	-0,028962	0,019221	0,069427	0,085462	0,04629	-0,034536	-0,11059	-0,12869	-0,065051	0,052589	0,15526	0,17319	0,082813	-0,071301	-0,19769	-0,21294	-0,097	0,088134	0,23179	0,24205	0,10542	-0,10058	-0,25233	-0,25597	-0,10672	0,1067	0,25604	0,25247	0,10069	-0,10548	-0,24231	-0,23211	-0,088301	0,097138	0,21334	0,19813	0,071503	-0,083003	-0,17367	-0,15575	-0,052795	0,065262	0,12918	0,11107	0,034717	-0,046491	-0,085898	-0,069824	-0,019358	0,029129	0,048837	0,036344	0,0080094	-0,015025	-0,021159
0,040753	0,1022	0,11293	0,050522	-0,060327	-0,15517	-0,16782	-0,076343	0,075015	0,19696	0,2097	0,096471	-0,080623	-0,2161	-0,2268	-0,10535	0,074522	0,20483	0,21157	0,099291	-0,056451	-0,16143	-0,16293	-0,077608	0,02876	0,091075	0,087025	0,042978	0,0040267	-0,0049932	0,0038799	-0,00099168	-0,036206	-0,082	-0,094082	-0,041079	0,06221	0,15487	0,16804	0,075946	-0,077882	-0,20183	-0,21393	-0,09798	0,081384	0,21689	0,22623	0,10444	-0,073493	-0,20098	-0,20664	-0,095971	0,057244	0,16125	0,16318	0,076187	-0,03703	-0,10887	-0,10781	-0,050614
-0,0933	-0,057342	0,031406	0,12196	0,14983	0,082327	-0,051707	-0,17243	-0,19779	-0,10011	0,069198	0,20724	0,22464	0,10547	-0,079326	-0,21593	-0,22105	-0,095383	0,078627	0,19272	0,18351	0,070023	-0,065721	-0,13839	-0,11574	-0,032888	0,041824	0,060579	0,028176	-0,0098527	-0,010609	0,02779	0,064229	0,050742	-0,022572	-0,11135	-0,14541	-0,082756	0,05191	0,17583	0,20188	0,10091	-0,072478	-0,21133	-0,22577	-0,10331	0,081344	0,2144	0,21631	0,091449	-0,078151	-0,18844	-0,17964	-0,06957	0,065043	0,14245	0,12676	0,04347	-0,045968	-0,088413
0,08131	0,19879	0,20522	0,088991	-0,083709	-0,20897	-0,21161	-0,093265	0,070289	0,18023	0,17834	0,080024	-0,043399	-0,11715	-0,11118	-0,051428	0,0092142	0,033975	0,025498	0,013972	0,023814	0,048891	0,05759	0,023128	-0,047242	-0,11037	-0,11689	-0,050409	0,054973	0,13453	0,13701	0,060785	-0,044983	-0,11505	-0,11268	-0,051539	0,019887	0,057028	0,050275	0,025092	0,013797	0,024474	0,03404	0,01168	-0,047484	-0,10867	-0,11881	-0,049388	0,072895	0,17479	0,18324	0,078729	-0,084283	-0,2077	-0,21276	-0,092993	0,079854	0,20167	0,20263	0,089744
-0,19462	-0,092255	0,076551	0,20696	0,21414	0,091201	-0,084681	-0,20332	-0,19458	-0,072823	0,077257	0,16127	0,138	0,040704	-0,055004	-0,089072	-0,056708	-0,0023825	0,022761	0,0036955	-0,029636	-0,032584	0,01166	0,073585	0,099216	0,055219	-0,039546	-0,12295	-0,13406	-0,059627	0,053678	0,13155	0,12508	0,044655	-0,05036	-0,097139	-0,07463	-0,014222	0,030459	0,028696	-0,0041634	-0,023792	0,00083506	0,056103	0,09109	0,059756	-0,035479	-0,13584	-0,16449	-0,084939	0,064818	0,19122	0,20712	0,093831	-0,081939	-0,21022	-0,21062	-0,085449	0,083458	0,19086
0,18158	0,065165	-0,074526	-0,15016	-0,12615	-0,035603	0,05164	0,082104	0,052739	0,0034317	-0,021292	-0,0083671	0,017985	0,022368	-0,0079544	-0,050544	-0,066644	-0,034993	0,028059	0,079191	0,081204	0,031948	-0,03402	-0,072047	-0,060743	-0,015824	0,025438	0,035194	0,015683	-0,0065581	-0,0066258	0,015669	0,035594	0,026353	-0,0148	-0,060318	-0,072699	-0,035551	0,030377	0,080536	0,079822	0,029567	-0,033535	-0,06601	-0,050858	-0,0087337	0,021724	0,017684	-0,0085914	-0,021783	0,0027533	0,052483	0,082942	0,053603	-0,03345	-0,12527	-0,15151	-0,077747	0,0618	0,18017
-0,067467	-0,16883	-0,16506	-0,072721	0,040994	0,10769	0,10114	0,045911	-0,0099905	-0,033479	-0,02616	-0,013534	-0,016826	-0,03293	-0,038854	-0,015289	0,032224	0,073566	0,076429	0,032731	-0,032725	-0,07896	-0,078125	-0,03472	0,019687	0,051105	0,047167	0,022205	0,0011453	-0,0027668	0,0026451	-0,00083243	-0,021509	-0,046663	-0,051413	-0,020884	0,033292	0,077439	0,079574	0,03432	-0,03116	-0,075854	-0,074235	-0,03353	0,014284	0,038679	0,033355	0,017174	0,013369	0,025742	0,033547	0,011032	-0,044281	-0,1001	-0,10836	-0,043473	0,069736	0,16354	0,17007	0,071027
0,013619	0,02713	0,0098082	-0,030296	-0,047917	-0,009368	0,055506	0,07099	0,0016777	-0,088795	-0,092684	0,015558	0,1279	0,10875	-0,043172	-0,16888	-0,11522	0,08004	0,20666	0,10935	-0,12299	-0,23593	-0,090303	0,16719	0,25216	0,059579	-0,20697	-0,2526	-0,020814	0,23683	0,23683	-0,020814	-0,2526	-0,20697	0,059579	0,25216	0,16719	-0,090303	-0,23593	-0,12299	0,10935	0,20666	0,08004	-0,11522	-0,16888	-0,043172	0,10875	0,1279	0,015558	-0,092684	-0,088795	0,0016777	0,07099	0,055506	-0,009368	-0,047917	-0,030296	0,0098082	0,02713	0,013619
-0,019423	-0,0011629	0,03009	0,034294	-0,0074766	-0,056241	-0,048239	0,025326	0,088648	0,057281	-0,053588	-0,12387	-0,057489	0,091525	0,15709	0,045947	-0,13623	-0,18296	-0,021611	0,18288	0,19668	-0,01419	-0,22551	-0,19508	0,057766	0,2581	0,17736	-0,10362	-0,27576	-0,14544	0,14544	0,27576	0,10362	-0,17737	-0,2581	-0,057768	0,19508	0,22552	0,014192	-0,19669	-0,18289	0,021612	0,18297	0,13624	-0,04595	-0,1571	-0,091534	0,057494	0,12388	0,053594	-0,057288	-0,088659	-0,02533	0,048246	0,056249	0,0074781	-0,0343	-0,030096	0,0011629	0,019427
0,044529	0,1073	0,05432	-0,081179	-0,15045	-0,053045	0,1254	0,18473	0,037321	-0,16978	-0,2028	-0,009408	0,20517	0,20033	-0,024532	-0,22279	-0,17737	0,05567	0,21663	0,13868	-0,074616	-0,18511	-0,092845	0,073866	0,13193	0,050248	-0,049905	-0,06543	-0,020576	0,0043801	-0,0031601	0,01038	0,05603	0,062258	-0,021439	-0,12104	-0,10258	0,05035	0,1791	0,1192	-0,089448	-0,2201	-0,11244	0,12881	0,23762	0,087507	-0,15877	-0,23023	-0,052841	0,17228	0,20149	0,017848	-0,16644	-0,15878	0,009474	0,14297	0,1112	-0,02431	-0,10731	-0,067317
0,091444	0,014626	-0,10506	-0,12354	0,0075898	0,15607	0,14216	-0,043395	-0,20171	-0,14194	0,086837	0,23207	0,12184	-0,12857	-0,23943	-0,085868	0,15796	0,22042	0,042459	-0,16578	-0,17731	-0,0025855	0,14676	0,11773	-0,022966	-0,10125	-0,05312	0,026407	0,035502	-0,0039675	-0,0050591	0,039581	0,042858	-0,03781	-0,11089	-0,057306	0,093702	0,16615	0,046883	-0,15096	-0,19675	-0,016862	0,19761	0,19958	-0,023345	-0,22428	-0,17741	0,062749	0,2263	0,13785	-0,091594	-0,20451	-0,091153	0,10367	0,16474	0,047479	-0,097543	-0,11589	-0,014529	0,076392
0,12206	0,21313	0,070723	-0,15838	-0,21986	-0,042237	0,17791	0,19995	0,010576	-0,17267	-0,15802	0,013247	0,14038	0,10403	-0,020257	-0,085549	-0,050587	0,0064663	0,018638	0,0093018	0,025584	0,046585	0,012537	-0,067239	-0,096727	-0,014053	0,10604	0,12243	0,0009297	-0,12927	-0,12088	0,016428	0,12771	0,096501	-0,026192	-0,098406	-0,05944	0,018842	0,045699	0,022519	0,0097967	0,019906	0,0025642	-0,05714	-0,084597	-0,0085838	0,11448	0,13503	-0,0053072	-0,16945	-0,16188	0,033635	0,20955	0,16212	-0,066545	-0,22565	-0,13941	0,092975	0,21446	0,10262
-0,17204	0,023799	0,20835	0,16576	-0,065121	-0,22571	-0,13548	0,099028	0,21253	0,089805	-0,11364	-0,16987	-0,041603	0,10167	0,10628	0,004222	-0,062969	-0,035633	0,012541	0,0050709	-0,026652	-0,0055128	0,058585	0,06791	-0,020754	-0,11228	-0,0818	0,055225	0,14245	0,070018	-0,083651	-0,14154	-0,04162	0,09288	0,11018	0,010151	-0,074905	-0,057006	0,010525	0,029412	-0,0038788	-0,010452	0,035953	0,056951	-0,013452	-0,10767	-0,089641	0,056542	0,17012	0,09571	-0,10795	-0,20997	-0,076659	0,15393	0,21968	0,04082	-0,18192	-0,19937	-0,0004936	0,18424
0,16418	-0,026343	-0,16571	-0,11219	0,046207	0,12297	0,05692	-0,044439	-0,063989	-0,011808	0,021819	0,0029595	-0,014084	0,013831	0,045871	0,01868	-0,050215	-0,07244	-0,0071149	0,074628	0,073746	-0,010433	-0,078184	-0,054399	0,022575	0,058792	0,024692	-0,020892	-0,021878	0,003134	0,0030513	-0,021397	-0,019176	0,026229	0,057818	0,019241	-0,056685	-0,076493	-0,0061873	0,075997	0,072441	-0,011226	-0,074091	-0,048206	0,021568	0,046785	0,012961	-0,014938	0,0024374	0,020583	-0,013278	-0,063156	-0,04044	0,060402	0,12102	0,039339	-0,11688	-0,16204	-0,017137	0,16901
0,10309	0,18682	0,070016	-0,098694	-0,13859	-0,036024	0,072727	0,080115	0,014788	-0,030501	-0,024352	-0,010076	-0,0176	-0,017646	0,019445	0,059247	0,039859	-0,035306	-0,083946	-0,042709	0,047738	0,086244	0,032348	-0,048089	-0,067297	-0,018086	0,03215	0,034311	0,0088551	-0,0018256	0,0019769	-0,0099181	-0,035294	-0,030899	0,02095	0,068325	0,045361	-0,036148	-0,086653	-0,044061	0,046322	0,083498	0,031708	-0,042278	-0,05826	-0,017169	0,018305	0,016888	0,010209	0,025394	0,029886	-0,017912	-0,082204	-0,069849	0,04202	0,14071	0,093074	-0,078073	-0,1879	-0,094916
0,015722	0,021748	-0,016115	-0,039863	0,007776	0,059247	0,011768	-0,074595	-0,042642	0,079755	0,081901	-0,069223	-0,12353	0,039763	0,15928	0,0082602	-0,18026	-0,070275	0,17894	0,13786	-0,15113	-0,2001	0,097334	0,24568	-0,023153	-0,26531	-0,061425	0,2538	0,14383	-0,21138	-0,21138	0,14383	0,2538	-0,061425	-0,26531	-0,023153	0,24568	0,097334	-0,2001	-0,15113	0,13786	0,17894	-0,070275	-0,18026	0,0082602	0,15928	0,039763	-0,12353	-0,069223	0,081901	0,079755	-0,042642	-0,074595	0,011768	0,059247	0,007776	-0,039863	-0,016115	0,021748	0,015722
-0,017653	0,011653	0,032704	-0,0062432	-0,050081	-0,0087555	0,065519	0,034363	-0,073549	-0,069002	0,068697	0,10819	-0,046959	-0,14496	0,0071934	0,17107	0,047992	-0,1787	-0,11215	0,16235	0,17583	-0,12041	-0,22827	0,056016	0,25954	0,023167	-0,26269	-0,10614	0,2354	0,18062	-0,18062	-0,23546	0,10616	0,26283	-0,023164	-0,25975	-0,056087	0,22852	0,12058	-0,17607	-0,16262	0,11233	0,17905	-0,048079	-0,17146	-0,0072235	0,14534	0,047103	-0,10851	-0,06893	0,069238	0,073831	-0,034494	-0,065806	0,0087889	0,050333	0,0062841	-0,032897	-0,011736	0,017778
0,087436	0,069112	-0,088636	-0,11949	0,066502	0,16668	-0,020319	-0,19835	-0,044205	0,20434	0,11571	-0,17976	-0,17971	0,12696	0,22229	-0,055482	-0,23394	-0,019972	0,21241	0,083214	-0,16369	-0,12086	0,10071	0,12604	-0,040069	-0,10038	-0,0024127	0,053726	0,015977	-0,0015382	0,0020898	-0,039302	-0,045691	0,055096	0,10158	-0,039064	-0,15299	-0,0068486	0,18422	0,072578	-0,18481	-0,14275	0,15224	0,20088	-0,092423	-0,23367	0,017808	0,23438	0,056067	-0,20416	-0,11473	0,15127	0,14836	-0,08842	-0,15384	0,02919	0,13488	0,015517	-0,10028	-0,03989
-0,052026	0,075698	0,095119	-0,065394	-0,14076	0,032882	0,17807	0,019899	-0,19635	-0,085287	0,18813	0,15128	-0,15165	-0,20438	0,091989	0,23309	-0,02025	-0,23119	-0,048994	0,19971	0,1014	-0,14702	-0,12667	0,086812	0,12145	-0,034622	-0,090371	0,0036459	0,044887	-0,0011543	-0,00025219	0,026484	-0,028624	-0,071194	0,031234	0,12136	-0,0043192	-0,16139	-0,047278	0,17819	0,11199	-0,16468	-0,17468	0,12153	0,22072	-0,056794	-0,23971	-0,016443	0,228	0,083608	-0,18923	-0,1324	0,13293	0,15567	-0,07167	-0,15277	0,017626	0,12898	0,02038	-0,093489
0,1033	0,19938	-0,045293	-0,22658	-0,027271	0,22068	0,097647	-0,18223	-0,14905	0,12085	0,16965	-0,052648	-0,15624	-0,0045244	0,11527	0,03635	-0,060949	-0,036379	0,010881	0,0079141	0,019382	0,037166	-0,02113	-0,082281	-0,004897	0,1115	0,048928	-0,11467	-0,095487	0,090635	0,12855	-0,047498	-0,13685	-9,4362e-005	0,11764	0,035853	-0,077639	-0,047276	0,030874	0,029862	0,0058438	0,011266	-0,018405	-0,062845	3,9707e-005	0,10758	0,04638	-0,12956	-0,10908	0,11923	0,17091	-0,076364	-0,21453	0,010143	0,22761	0,063664	-0,20632	-0,12744	0,15625	0,16685
0,18408	-0,070667	-0,22014	0,0064898	0,22811	0,062128	-0,20517	-0,11951	0,15682	0,15271	-0,095578	-0,15538	0,037383	0,12975	0,0030698	-0,085965	-0,016717	0,038989	0,0027831	-0,0039884	0,031133	-0,0083358	-0,071605	-0,0050111	0,10375	0,038551	-0,11604	-0,08029	0,10396	0,11576	-0,071444	-0,13286	0,029428	0,12589	0,0077806	-0,097453	-0,027311	0,057727	0,022062	-0,021131	0,0068198	0,001661	-0,05013	-0,0082977	0,093394	0,041995	-0,12136	-0,095196	0,12274	0,15403	-0,093758	-0,20245	0,039311	0,22701	0,028508	-0,2208	-0,094026	0,18525	0,14259	-0,12948
-0,13636	0,11739	0,15209	-0,058632	-0,13952	0,01069	0,10549	0,015831	-0,062427	-0,017473	0,024186	-0,001428	-0,0016448	0,030633	-0,00058593	-0,057752	-0,014785	0,072528	0,039188	-0,070195	-0,061579	0,052775	0,072533	-0,027941	-0,067582	0,0059084	0,048644	0,0044857	-0,023086	0,00091653	0,00078907	-0,020091	0,0096646	0,045657	-0,0042987	-0,067722	-0,014686	0,077687	0,03966	-0,071623	-0,060382	0,051968	0,067878	-0,026869	-0,05799	0,0073752	0,033277	-0,0034244	-0,0025327	0,020039	-0,021977	-0,055099	0,02866	0,099523	-0,010721	-0,13988	-0,031181	0,1626	0,088676	-0,15839
-0,13776	-0,15354	0,073376	0,1515	-0,014335	-0,12125	-0,024797	0,074601	0,036337	-0,027225	-0,021543	-0,0064531	-0,010299	0,017812	0,045389	-0,0064706	-0,070278	-0,020133	0,076407	0,049811	-0,062765	-0,070194	0,03581	0,073187	-0,0067541	-0,057731	-0,012771	0,029943	0,01507	-0,00063015	0,00078859	-0,018888	-0,028703	0,021099	0,057881	-0,0051916	-0,076957	-0,022549	0,078359	0,051006	-0,06134	-0,068358	0,032529	0,066597	-0,0037477	-0,044782	-0,012167	0,009841	0,0060976	0,025459	0,023753	-0,046723	-0,070688	0,042904	0,12127	-0,010334	-0,15945	-0,045597	0,17175	0,11175
0,018159	0,011109	-0,033165	-0,0053835	0,050342	-0,0098829	-0,065434	0,035633	0,073021	-0,070232	-0,067713	0,10918	0,045602	-0,14554	-0,0056304	0,17116	-0,049546	-0,1783	0,11348	0,16157	-0,17678	-0,11945	0,22879	0,055091	-0,25967	0,023867	0,26259	-0,1065	-0,23527	0,18065	0,18065	-0,23527	-0,1065	0,26259	0,023867	-0,25967	0,055091	0,22879	-0,11945	-0,17678	0,16157	0,11348	-0,1783	-0,049546	0,17116	-0,0056304	-0,14554	0,045602	0,10918	-0,067713	-0,070232	0,073021	0,035633	-0,065434	-0,0098829	0,050342	-0,0053835	-0,033165	0,011109	0,018159
0,01621	-0,021394	-0,016878	0,039666	0,008788	-0,059342	0,010604	0,075082	-0,041479	-0,080667	0,080921	0,070507	-0,1229	-0,041288	0,1591	-0,0066837	-0,18055	0,068848	0,17964	-0,13675	-0,15208	0,19939	0,09832	-0,24536	-0,023994	0,26528	-0,060858	-0,25388	0,14358	0,21138	-0,21138	-0,1436	0,25391	0,060874	-0,26533	0,023994	0,24544	-0,098347	-0,19947	0,15214	0,13682	-0,17973	-0,068893	0,18067	0,0066939	-0,15922	0,041316	0,123	-0,070568	-0,081004	0,080749	0,04153	-0,075171	-0,010621	0,059425	-0,0087974	-0,039732	0,016905	0,021438	-0,016243
